,null,A,B,C,dipole,polar,homo,lumo,gap,spatialSize
9368,9368,2.43889808655,1.43605089188,1.25643920898,2.64714884758,74.0036621094,-0.236476197839,0.0461226701736,0.285423338413,1199.60253906
9369,9369,3.69917535782,1.5250685215,1.04129648209,2.77372407913,78.5420455933,-0.227554604411,-0.00825799908489,0.221169769764,1055.87280273
9370,9370,3.14193248749,1.51076173782,1.10229539871,4.14833545685,61.5103721619,-0.257658421993,-0.0260754190385,0.218572184443,1035.07299805
9371,9371,3.49611401558,1.2008600235,1.10919642448,1.86658573151,79.1906356812,-0.242586955428,0.0704310983419,0.328923285007,1391.33300781
9372,9372,3.70272374153,1.50696444511,1.32877135277,3.28008747101,70.2832717896,-0.256267666817,0.00196767132729,0.248159736395,1057.9387207
9373,9373,3.75598025322,1.58535218239,1.1113473177,3.26152944565,62.1517753601,-0.24839001894,-0.0572775043547,0.182372003794,1019.17022705
9374,9374,3.10324287415,1.44286632538,1.13565886021,2.27976417542,71.7302932739,-0.237517476082,-0.00263312715106,0.221550822258,1037.43115234
9375,9375,3.2313978672,1.61262607574,1.30993425846,3.1809322834,66.5195999146,-0.253146260977,-0.0236888304353,0.231557399035,978.192565918
9376,9376,4.70710229874,1.64642333984,1.31977379322,3.85651040077,59.377117157,-0.244285434484,-0.0448955260217,0.211981222034,1021.3848877
9377,9377,3.38079047203,1.17079329491,1.08182275295,2.07135725021,81.0903778076,-0.229877635837,0.000117457704619,0.216713801026,1145.26513672
9378,9378,2.64630627632,1.46169567108,1.16009414196,1.93239367008,81.8182449341,-0.231131821871,0.0239653475583,0.283846467733,1107.91479492
9379,9379,3.61422038078,1.55543112755,1.2208981514,1.86751532555,68.2767410278,-0.240283474326,0.0441726930439,0.290404051542,1058.31958008
9380,9380,1.9447261095,1.06262564659,0.973588824272,2.15851473808,81.6667251587,-0.243717357516,0.070237994194,0.325269401073,1575.32910156
9381,9381,2.55222272873,0.961844742298,0.851435780525,2.14011192322,79.2461929321,-0.244489222765,0.060829564929,0.318673670292,1524.00292969
9382,9382,3.19342565536,1.58806180954,1.28209280968,2.12591814995,71.8272399902,-0.242009162903,0.073291786015,0.283039212227,1098.23217773
9383,9383,3.36881709099,1.5020904541,1.05284953117,3.63181877136,68.778793335,-0.256407678127,-0.0309883654118,0.227675586939,1088.18554688
9384,9384,2.68110346794,1.40558743477,1.01404643059,0.326326817274,89.4455032349,-0.235915705562,0.0527769774199,0.302073210478,1216.375
9385,9385,3.06636953354,1.1683434248,0.976331114769,0.255567282438,88.6789321899,-0.232998877764,0.0553689971566,0.297656238079,1173.78747559
9386,9386,2.86020851135,1.45729088783,1.25146150589,2.83931660652,76.3071136475,-0.232264563441,0.02364866063,0.284255445004,1140.3416748
9387,9387,3.75255894661,1.58229899406,1.44056272507,2.26433753967,74.2150268555,-0.235005751252,0.0251292288303,0.265230745077,1148.41540527
9388,9388,2.80005288124,1.42699980736,1.12280058861,3.13944625854,70.6042251587,-0.235907971859,0.0316268354654,0.266188979149,1079.44714355
9389,9389,3.47829222679,1.89971995354,1.40551412106,3.45914411545,71.3395004272,-0.239651605487,-0.0119854519144,0.236338570714,1038.60827637
9390,9390,3.05378031731,1.15232217312,0.991456866264,2.34004259109,64.7159805298,-0.254543602467,-0.00753428880125,0.240107774734,1156.22399902
9391,9391,2.61745667458,1.09353291988,1.07099199295,3.10026574135,67.0705947876,-0.252589225769,0.0246648173779,0.272738993168,1190.81738281
9392,9392,3.27109313011,1.10546410084,0.879262804985,2.83871865273,69.7172470093,-0.245182186365,0.0098724141717,0.255484193563,1147.53076172
9393,9393,2.88011837006,1.42715883255,1.21109759808,3.63621377945,68.2797927856,-0.24521368742,-0.02420209907,0.214774429798,1096.06030273
9394,9394,2.75915551186,1.39647221565,1.1273804903,2.94134163857,71.8747787476,-0.239037901163,0.00752506684512,0.251824140549,1128.99780273
9395,9395,2.69310116768,1.4159514904,0.954845666885,3.45622038841,70.0038223267,-0.239319369197,0.00579835940152,0.228091031313,1180.89001465
9396,9396,2.87384057045,1.16231513023,0.927733778954,3.14337921143,74.4277801514,-0.225398108363,0.00956804957241,0.230445057154,1280.66845703
9397,9397,3.3525967598,1.41952466965,1.08329391479,3.01296973228,70.3477172852,-0.250189214945,-0.0190453752875,0.224319189787,1152.73706055
9398,9398,2.7947871685,0.676686942577,0.909079313278,2.21137976646,86.2787246704,-0.234285056591,0.066061809659,0.307325184345,1576.98999023
9399,9399,3.1693406105,0.77821457386,0.91710793972,1.90281784534,83.6174697876,-0.238541692495,0.0502103790641,0.303494691849,1295.15942383
9400,9400,2.93898797035,1.20194768906,0.903935909271,2.55795502663,78.6330490112,-0.231131821871,0.0223038718104,0.255963563919,1232.82714844
9401,9401,2.86693239212,1.54908514023,1.09867191315,3.70417237282,73.1472854614,-0.239176511765,0.00654099136591,0.246544852853,1137.38305664
9402,9402,5.32201719284,1.38531112671,1.15452253819,2.76912808418,59.9375762939,-0.25355130434,-0.01287848223,0.237895280123,1077.90808105
9403,9403,2.9272313118,0.957867264748,0.812419593334,2.35978102684,81.4952087402,-0.231563180685,0.060971993953,0.293867707253,1633.35888672
9404,9404,2.80744385719,1.56350421906,1.36384129524,2.20848321915,66.1294174194,-0.236780270934,0.00427464302629,0.24866694212,1111.55090332
9405,9405,3.16482234001,1.14887571335,0.984673261642,2.16862392426,79.0353622437,-0.231433853507,0.0232677310705,0.264677762985,1144.34521484
9406,9406,4.14827108383,1.42857003212,1.44577503204,1.78438305855,80.194770813,-0.238588854671,0.0154349971563,0.246788084507,978.395629883
9407,9407,2.59718561172,1.24193704128,0.953853011131,3.7966735363,73.5789260864,-0.237858474255,0.00826910603791,0.256475299597,1209.13781738
9408,9408,4.32154750824,1.82824015617,1.36159694195,2.79151725769,67.7359237671,-0.235972195864,0.0215355623513,0.254717737436,1059.78125
9409,9409,3.99846339226,1.43136930466,1.11066401005,3.13075137138,69.7162857056,-0.253392279148,-0.0293108187616,0.226385086775,1047.74267578
9410,9410,3.24602174759,1.18349742889,0.968328118324,3.56171154976,74.074180603,-0.22239433229,-0.00857570115477,0.210215508938,1126.85681152
9411,9411,2.86067152023,1.40777158737,1.22549843788,2.1049323082,80.0697097778,-0.231131821871,0.0166700202972,0.264877319336,1185.97900391
9412,9412,3.28935003281,1.26486539841,0.995078206062,3.30284905434,69.8625564575,-0.231737032533,-0.0180369392037,0.210215508938,1106.3605957
9413,9413,3.05114483833,1.66988492012,1.30465304852,1.96981549263,66.802406311,-0.234497979283,0.0220719054341,0.270064204931,1068.45263672
9414,9414,2.80604934692,1.62746119499,1.31017100811,3.8169195652,70.2742538452,-0.245038792491,-0.0181451495737,0.221213668585,1091.1348877
9415,9415,3.39184546471,1.33752417564,1.04297280312,2.79592037201,74.3419265747,-0.233513444662,-0.00273130252026,0.230867043138,1172.68896484
9416,9416,3.84596419334,1.42633414268,1.24358010292,3.58092975616,73.6182937622,-0.255421727896,0.0171750057489,0.277288019657,1000.02697754
9417,9417,2.81966042519,1.22924828529,1.14076817036,3.76956582069,75.158744812,-0.24135376513,0.021235447377,0.268241256475,1214.40698242
9418,9418,2.81088042259,1.10445535183,1.1046141386,1.39769697189,85.2908859253,-0.234903678298,0.0526579357684,0.288022965193,1243.94555664
9419,9419,2.81656742096,1.28264641762,0.962136387825,3.01359057426,71.0046920776,-0.241969347,0.00305997417308,0.240268722177,1129.98583984
9420,9420,3.28921580315,1.06190872192,0.991635680199,1.8168618679,83.7461013794,-0.232986569405,0.0212102755904,0.264146775007,1220.29174805
9421,9421,3.32579898834,1.59393954277,1.25936114788,3.51395654678,73.9977111816,-0.241840988398,0.0264962017536,0.273741960526,1145.55664062
9422,9422,2.8180809021,1.34660887718,0.991888999939,3.20050311089,70.1064758301,-0.239394038916,-0.00693057011813,0.218004480004,1126.57971191
9423,9423,3.67567515373,1.23089051247,0.949711561203,2.55509185791,68.6606750488,-0.249409839511,-0.0359804332256,0.208576485515,1074.33398438
9424,9424,3.16832447052,1.37584090233,1.11318850517,2.94496250153,72.2743453979,-0.237287029624,-0.00377103290521,0.239140897989,1134.88562012
9425,9425,2.99220633507,1.44616413116,1.01125741005,3.81974816322,69.3837814331,-0.238174438477,-0.00554372277111,0.246448338032,1188.73046875
9426,9426,3.93524336815,1.39192581177,1.01362967491,2.99165964127,62.6468963623,-0.243994891644,-0.0114263119176,0.226588919759,1001.11157227
9427,9427,3.404109478,1.37884950638,1.0687520504,2.9956882,63.1298217773,-0.257030397654,-0.0434430502355,0.203676223755,1153.87854004
9428,9428,4.47864723206,1.35299134254,1.02900922298,3.55496716499,62.5950202942,-0.243313595653,-0.0369408167899,0.210215508938,1041.85961914
9429,9429,2.93937563896,1.49040389061,1.08056724072,3.14567780495,72.2773361206,-0.24018932879,0.000780475325882,0.238690242171,1109.44384766
9430,9430,3.39482569695,1.74600100517,1.521961689,3.60388588905,66.9648971558,-0.247177168727,0.00144395628013,0.245153278112,1063.37976074
9431,9431,3.09649205208,1.21703028679,1.02096426487,2.26588511467,68.3118438721,-0.247697904706,-0.00178772653453,0.21467025578,1111.9609375
9432,9432,2.91822171211,1.37106156349,1.01603043079,3.46418070793,70.9719390869,-0.242200911045,0.00123042822815,0.234685987234,1098.51013184
9433,9433,3.55776071548,1.01933002472,0.896595239639,1.61825144291,80.7924728394,-0.236869826913,0.0524410866201,0.292769789696,1152.34863281
9434,9434,3.38450884819,1.01878762245,0.890833616257,1.38389480114,83.4752883911,-0.23584215343,0.0334009043872,0.285746991634,1142.23657227
9435,9435,3.03609251976,0.890060544014,0.804040670395,0.235996216536,93.2161178589,-0.256568312645,0.0576505959034,0.333004176617,1235.63269043
9436,9436,8.15326023102,1.48677587509,1.58163034916,2.44486451149,53.7316703796,-0.259934544563,-0.0166657436639,0.247495412827,991.146118164
9437,9437,2.69801855087,0.771008074284,0.770009279251,1.71948695183,84.4780502319,-0.250168949366,0.0729913562536,0.31750369072,1694.90979004
9438,9438,3.23761439323,1.42839002609,1.09676218033,2.73022079468,69.8826217651,-0.250811934471,-0.0102225290611,0.239997759461,1098.87524414
9439,9439,3.0035533905,1.1777575016,0.933369636536,2.44533061981,81.3969497681,-0.225697413087,0.00957550667226,0.220026016235,1104.79394531
9440,9440,3.54861402512,1.76789116859,1.17064476013,2.67864179611,72.1213226318,-0.220559462905,0.00771256536245,0.228032052517,1079.74035645
9441,9441,3.89192605019,1.20071268082,1.00292479992,2.57454419136,68.6030349731,-0.250715643167,-0.0296642929316,0.225723639131,1160.59130859
9442,9442,2.43341469765,1.29657006264,1.19294822216,1.2999587059,86.1667709351,-0.218412324786,0.051513068378,0.289219200611,1233.82299805
9443,9443,3.18203735352,1.21112966537,0.978134989738,2.02502131462,73.7869949341,-0.241713225842,0.0239646006376,0.272662848234,1134.59716797
9444,9444,2.9050796032,1.16612696648,0.995239257812,2.51778960228,72.2337036133,-0.245344236493,-0.00878595095128,0.26842457056,1138.09399414
9445,9445,3.72537899017,1.45191264153,0.808921575546,3.57676196098,62.0281715393,-0.267862915993,-0.065057836473,0.193574652076,1001.28936768
9446,9446,2.49913406372,1.65667963028,1.26068174839,3.20638203621,69.0118484497,-0.24016854167,-0.0262672509998,0.230903312564,1082.92810059
9447,9447,3.56341671944,1.2434258461,1.35838294029,2.20738768578,74.8095321655,-0.246943607926,0.04832373932,0.283791065216,1294.99072266
9448,9448,3.18314146996,1.60717082024,1.26323413849,2.29883337021,66.235244751,-0.246494099498,-0.0323199555278,0.218763872981,981.934631348
9449,9449,3.35083246231,1.37521767616,1.10206902027,3.09814763069,73.8359298706,-0.253102898598,0.0103374132887,0.261836141348,1043.89331055
9450,9450,3.81036043167,1.41526818275,1.17878437042,3.05055856705,61.1365890503,-0.256375849247,0.00256608729251,0.235876053572,1047.08740234
9451,9451,2.72557044029,1.42604732513,1.09606349468,3.61057543755,71.4140167236,-0.241379693151,0.00400257855654,0.237027034163,1101.07861328
9452,9452,2.58326244354,1.48107409477,1.15583848953,4.48351860046,68.0573196411,-0.252304404974,0.0249922387302,0.266909629107,1137.5793457
9453,9453,3.17684459686,1.31813764572,1.03598606586,3.6846871376,74.0463943481,-0.217789590359,-0.0094762891531,0.210215508938,1141.54589844
9454,9454,3.81280827522,1.56532526016,1.4731990099,2.01606869698,66.5332183838,-0.23772969842,0.0308312885463,0.26446673274,1041.47949219
9455,9455,3.35799622536,1.26054215431,1.14324951172,2.64587903023,77.5059280396,-0.23505333066,0.0336653329432,0.292594254017,1144.91943359
9456,9456,2.73572230339,1.80318975449,1.32426917553,2.86690473557,66.7241134644,-0.253393918276,0.017829278484,0.257808536291,1063.72607422
9457,9457,3.33055496216,1.01743745804,0.827425599098,1.95612001419,82.9609603882,-0.238785788417,0.0386446639895,0.286465287209,1172.60424805
9458,9458,4.15053415298,1.5724298954,1.10081553459,3.19001936913,66.7845077515,-0.240562319756,-0.0465078949928,0.191332489252,1015.10900879
9459,9459,2.5280919075,1.34380865097,1.0010560751,3.84537696838,77.7018508911,-0.230465605855,0.0165715869516,0.256637483835,1228.46362305
9460,9460,3.94572854042,1.12282395363,1.03385913372,2.62831664085,70.1908798218,-0.248744696379,-0.0295773595572,0.217872202396,1118.6965332
9461,9461,3.36129069328,1.15197181702,1.04334270954,2.61531949043,75.3423843384,-0.249798119068,0.0164007376879,0.267005860806,1043.01782227
9462,9462,2.74515986443,1.46079301834,1.20469677448,1.36414980888,82.0084152222,-0.232522800565,0.0348559133708,0.287240773439,1088.57800293
9463,9463,3.24705696106,1.42123532295,1.36516547203,1.97341513634,76.7983322144,-0.237202182412,0.0452073961496,0.305436313152,1132.87438965
9464,9464,2.92446136475,1.33300662041,1.04360103607,1.55339729786,81.0785293579,-0.233953908086,0.0520004630089,0.300316751003,1115.02368164
9465,9465,2.9084751606,1.50706601143,1.26757705212,2.33563542366,74.043510437,-0.241503536701,0.0435177013278,0.284899532795,1098.28466797
9466,9466,2.55522084236,1.49981498718,1.34285402298,3.36406350136,63.1854515076,-0.250875324011,-0.00464215967804,0.244221329689,1069.66040039
9467,9467,3.09656453133,1.53548908234,1.00810182095,3.18250393867,63.8109664917,-0.265846967697,-0.043629437685,0.207923009992,1048.68457031
9468,9468,3.21400809288,1.47734689713,1.18362689018,3.67673897743,68.9259414673,-0.245712742209,-0.0315981544554,0.198518797755,1091.21728516
9469,9469,2.70274591446,1.50731229782,1.24800610542,3.54852247238,76.1530990601,-0.231660068035,0.0153692243621,0.255220919847,1154.8515625
9470,9470,3.5467145443,1.3281211853,1.02512598038,2.12953162193,65.5508804321,-0.251791268587,0.0368533357978,0.280960887671,1229.65942383
9471,9471,3.07348179817,1.45033550262,1.09432208538,3.33731007576,79.6295700073,-0.232883930206,0.00586834643036,0.238657161593,1079.02416992
9472,9472,3.58605933189,1.54174947739,1.37307977676,1.57625615597,69.1970672607,-0.2422234267,0.0626175552607,0.305690526962,1114.85949707
9473,9473,3.17278528214,1.55864548683,1.31828784943,3.48090982437,67.6924057007,-0.249781131744,0.00455483328551,0.231856033206,1033.94873047
9474,9474,2.99317884445,1.1074154377,0.980791211128,1.97299790382,78.7372131348,-0.239718943834,0.0360455587506,0.289492666721,1180.8293457
9475,9475,2.25183463097,1.63571834564,1.45704972744,1.77399122715,77.9453582764,-0.236784130335,0.0748602673411,0.304523348808,1231.10888672
9476,9476,3.18809366226,1.33064365387,1.00999319553,2.40102458,78.4555740356,-0.237467452884,-0.00206955266185,0.236297190189,1056.90576172
9477,9477,3.61713480949,1.35140752792,1.01388299465,2.94975304604,71.5959091187,-0.222491025925,-0.0104820728302,0.22260555625,1142.01098633
9478,9478,4.63256502151,1.71176552773,1.24467110634,3.71133446693,56.6022605896,-0.240021571517,-0.045175679028,0.200960695744,998.277954102
9479,9479,3.23789978027,1.34277749062,1.06948530674,3.30238318443,74.5862503052,-0.251886725426,0.0185826532543,0.282167285681,1031.39123535
9480,9480,2.91368460655,1.49537992477,1.16859805584,2.39507818222,73.2062759399,-0.238838344812,0.0345756597817,0.270956993103,1131.24523926
9481,9481,3.5867960453,1.92298436165,1.56744813919,2.56810188293,65.6103820801,-0.240889400244,0.0376709103584,0.279730409384,1031.18798828
9482,9482,3.0566842556,1.21855401993,1.11045014858,2.96154999733,69.6371383667,-0.242745786905,-0.00667529739439,0.210215508938,1135.7388916
9483,9483,2.69997692108,1.29056334496,1.22766602039,2.82833957672,64.7436904907,-0.251903623343,0.0319191142917,0.297307550907,1145.6262207
9484,9484,3.7305932045,1.21569013596,1.13898289204,1.47546112537,81.8516921997,-0.243157863617,0.0331797376275,0.285791307688,1035.58398438
9485,9485,3.46722650528,1.19681084156,0.988005280495,2.03876161575,77.6479873657,-0.231874227524,0.0275432579219,0.27109220624,1145.31665039
9486,9486,3.1500723362,1.29503726959,0.964780807495,3.20843052864,73.0930023193,-0.219688311219,0.00253125210293,0.217881992459,1121.26049805
9487,9487,3.46902537346,1.04445958138,0.906602263451,3.18981647491,67.9185562134,-0.248518332839,0.0105329677463,0.25762155652,1205.25439453
9488,9488,3.35591745377,1.17497467995,0.912255048752,2.59368300438,71.7244338989,-0.244083255529,-0.00640642642975,0.229405045509,1158.6706543
9489,9489,3.48994636536,1.39061832428,1.02617263794,3.67768383026,67.6214065552,-0.231597334146,-0.0268815048039,0.200786679983,1064.69873047
9490,9490,3.1469783783,0.848004519939,0.864764690399,3.08210277557,75.4323196411,-0.231642648578,0.0222144760191,0.259922623634,1286.32568359
9491,9491,4.09838247299,1.40359163284,0.973053216934,3.02610254288,60.3469848633,-0.252735137939,-0.0735480114818,0.201182335615,951.123352051
9492,9492,2.59184408188,1.47486209869,1.27028262615,2.1629588604,78.6792526245,-0.234244719148,0.025552585721,0.278915166855,1178.8112793
9493,9493,2.61396050453,1.37600946426,1.16162395477,3.47115921974,75.0793075562,-0.219154119492,0.0230865143239,0.252342998981,1166.69824219
9494,9494,2.35233521461,1.36201691628,1.07483589649,3.70010495186,75.1450958252,-0.231131821871,0.0165674667805,0.244590967894,1196.60375977
9495,9495,3.51930403709,1.7653169632,1.48389041424,2.11922955513,68.1308822632,-0.233520358801,0.0842189416289,0.318760097027,1000.17901611
9496,9496,3.40748262405,0.734836757183,0.840331792831,-0.107250481844,95.60521698,-0.286185711622,0.0703457519412,0.341372787952,1498.01708984
9497,9497,2.88154411316,1.4662103653,1.27827274799,3.34860277176,69.8392791748,-0.247140958905,-0.0321472659707,0.218602433801,1086.70983887
9498,9498,3.60721158981,1.23803448677,1.21999013424,1.40119588375,78.25440979,-0.245491400361,0.0671632811427,0.330005019903,1362.23510742
9499,9499,3.0991897583,0.954649865627,0.781735181808,1.81106066704,83.9300231934,-0.232097521424,0.0325919315219,0.275611788034,1153.04797363
9500,9500,3.20325493813,1.58680939674,1.37533068657,2.19635748863,71.0539627075,-0.239895522594,0.0657041445374,0.290654063225,1078.06420898
9501,9501,2.46732258797,2.03501009941,1.75747931004,-0.373635560274,87.7605438232,-0.236206904054,0.0140279801562,0.259478896856,1189.76586914
9502,9502,3.97431063652,1.33829164505,1.04855287075,3.45260477066,76.7138442993,-0.2418256253,-0.0191367976367,0.212058246136,1076.14709473
9503,9503,2.89399313927,1.57954192162,1.25414538383,2.52209019661,72.3071212769,-0.240885168314,0.00641810055822,0.242568627,1061.5994873
9504,9504,4.37109041214,1.33563661575,1.01707935333,3.29822468758,66.0914993286,-0.240712374449,-0.029590819031,0.204989358783,1066.26025391
9505,9505,3.41880941391,1.69924545288,1.42690610886,0.290874928236,85.2231369019,-0.227645292878,0.018016345799,0.252979427576,1040.24658203
9506,9506,3.07985186577,1.22741389275,1.00555860996,2.93972611427,71.2691802979,-0.243599310517,0.00311677670106,0.238539814949,1128.27124023
9507,9507,3.46519255638,1.26804637909,1.12721180916,2.03339958191,79.7883071899,-0.233434379101,0.0367328450084,0.285057097673,1040.05517578
9508,9508,3.16461634636,1.59070611,1.34996247292,2.03408193588,65.5172424316,-0.236137151718,-0.006382917054,0.273900985718,1085.08496094
9509,9509,3.53056073189,1.56080770493,1.1486492157,3.26276898384,77.6609573364,-0.23249784112,-0.0264436118305,0.21412396431,1043.11132812
9510,9510,2.87972831726,1.01298892498,0.843021154404,2.22208809853,76.542098999,-0.242163062096,0.0349790491164,0.260589182377,1284.37145996
9511,9511,2.97530460358,1.38753819466,1.00969207287,3.1665790081,62.9004821777,-0.258439898491,-0.0576212443411,0.192688584328,1063.84521484
9512,9512,2.77250099182,1.09639334679,1.08209443092,2.53306221962,87.1590957642,-0.249848261476,0.0543272346258,0.29337221384,1410.58996582
9513,9513,2.98224115372,0.943946003914,1.04693758488,3.89142918587,79.9707565308,-0.231131821871,0.0306210815907,0.252790093422,1241.10400391
9514,9514,3.10803127289,1.73216342926,1.31104052067,2.27311253548,60.6564254761,-0.248237162828,-0.0127024026588,0.228134170175,1044.13427734
9515,9515,3.63082766533,1.42391872406,1.06494128704,3.17237639427,61.2288818359,-0.260782003403,-0.0403608456254,0.210215508938,994.868835449
9516,9516,3.3077454567,2.11702489853,1.81746792793,1.65097773075,67.4824676514,-0.236906841397,0.101605027914,0.345972508192,1100.10461426
9517,9517,3.28359150887,0.8709166646,0.850703716278,2.68804430962,86.896522522,-0.24356327951,0.043110512197,0.286109834909,1454.89941406
9518,9518,3.46010160446,1.64150571823,1.3032708168,1.61058557034,78.9617767334,-0.22418320179,0.0204040352255,0.260047286749,1075.38818359
9519,9519,3.75525259972,1.70012450218,1.46881115437,1.78672719002,68.1569213867,-0.241414159536,0.0718514472246,0.310519695282,1088.93237305
9520,9520,4.43039274216,1.39308905602,1.11549007893,3.44860744476,58.2857704163,-0.258214622736,-0.0550179220736,0.210215508938,973.680786133
9521,9521,3.69250679016,0.744478464127,0.661221981049,2.02655529976,80.1092224121,-0.247229471803,0.066501878202,0.33080804348,1502.1048584
9522,9522,3.16078734398,0.998322546482,0.87209045887,2.66385579109,72.7694244385,-0.241140261292,0.00134065770544,0.232460379601,1165.99768066
9523,9523,3.92881560326,1.54240345955,1.12433755398,3.19692921638,65.4181060791,-0.257884383202,-0.0670979097486,0.196372464299,967.447631836
9524,9524,2.43323731422,1.48303556442,1.17237877846,3.41268920898,72.3061752319,-0.234016939998,0.0165749210864,0.249094933271,1094.42272949
9525,9525,2.98516082764,1.27399420738,1.07143366337,2.09378147125,74.3125686646,-0.238644897938,0.0365646407008,0.269408792257,1110.91113281
9526,9526,2.69064950943,1.31087613106,1.21467554569,2.58392047882,76.361907959,-0.239486709237,0.0410128459334,0.289004504681,1155.78759766
9527,9527,3.4567399025,1.51910233498,1.25865137577,2.80594086647,73.5644226074,-0.22931471467,0.00998973008245,0.237693548203,1055.41833496
9528,9528,3.10766100883,1.22247123718,0.952004551888,2.32896733284,71.0961837769,-0.245720282197,0.00855525117368,0.252622276545,1129.50585938
9529,9529,3.74406552315,0.970162212849,0.920713543892,2.64482307434,75.8627548218,-0.231131821871,0.0189499203116,0.235099151731,1186.47485352
9530,9530,2.38754892349,1.45273518562,1.1746711731,2.49220824242,81.6820983887,-0.219992652535,0.0338226146996,0.284898340702,1144.35571289
9531,9531,3.01715302467,1.43824601173,1.19549405575,2.82768058777,67.3456497192,-0.238429322839,-0.0340018942952,0.239807263017,1085.59631348
9532,9532,2.41252183914,1.58455610275,1.31782710552,2.34643435478,74.430015564,-0.236371695995,0.02257485874,0.269764482975,1143.70874023
9533,9533,3.02968049049,1.30249381065,1.05548262596,2.57018828392,73.2356643677,-0.238788604736,0.00752679351717,0.261857509613,1160.04956055
9534,9534,2.93202495575,1.6951277256,1.29454028606,3.08338809013,75.8826675415,-0.234408035874,0.010113844648,0.258230000734,1061.14001465
9535,9535,3.48493266106,1.29912781715,0.897400975227,2.52275252342,69.3921432495,-0.242789119482,0.0177391022444,0.260375142097,1116.04711914
9536,9536,3.12976193428,0.964291930199,0.956284403801,1.88392782211,83.1125259399,-0.236573621631,0.0648545101285,0.307520508766,1283.89343262
9537,9537,3.68687582016,1.69608998299,1.36269938946,2.25577878952,67.6967697144,-0.238104373217,0.0368608720601,0.289153784513,999.250549316
9538,9538,3.11486744881,1.45021939278,0.854295730591,3.26489853859,61.1909370422,-0.243984043598,-0.0531056448817,0.182759314775,1072.53979492
9539,9539,2.78252768517,1.31473183632,1.17201519012,2.12912416458,80.1457901001,-0.231691196561,0.0102677438408,0.254071354866,1166.91918945
9540,9540,3.72117042542,1.31983399391,1.2067899704,3.18163514137,67.1967163086,-0.242432013154,-0.018256271258,0.219646513462,1072.05993652
9541,9541,3.52155613899,1.3671207428,1.18452262878,3.52627587318,63.186668396,-0.247420966625,-0.0345060676336,0.218103244901,1057.07202148
9542,9542,3.02253079414,1.19110703468,0.926756978035,2.76725268364,71.5160140991,-0.240797132254,0.00958676636219,0.249947071075,1105.69665527
9543,9543,3.32004499435,1.32578635216,1.03937196732,3.4387447834,76.9544143677,-0.238729178905,0.0167176537216,0.259840279818,1036.63903809
9544,9544,3.70913004875,1.59592962265,1.29522371292,3.05999207497,73.6225662231,-0.231131821871,0.0325540117919,0.265293866396,1038.97814941
9545,9545,2.82635641098,0.969570279121,0.882062077522,2.72532534599,75.8550338745,-0.239517301321,0.0207374319434,0.256068617105,1280.61279297
9546,9546,3.38250923157,0.814750373363,0.76836335659,3.0745985508,74.2121963501,-0.235574409366,0.00482844095677,0.251869529486,1249.63085938
9547,9547,2.79220914841,1.49820518494,1.18967866898,2.75480031967,69.8259658813,-0.251044422388,0.00232684728689,0.22887852788,1134.4140625
9548,9548,2.32239174843,1.51721167564,1.23521578312,2.5321393013,75.0018386841,-0.238988384604,-0.00137352268212,0.260515719652,1141.06860352
9549,9549,3.29760527611,1.33826327324,1.09181630611,2.50599336624,72.060874939,-0.243063032627,-0.00536817498505,0.229181826115,1028.82617188
9550,9550,4.47071886063,1.90900850296,1.61588525772,1.7069644928,74.9908370972,-0.24060703814,0.0163492430001,0.291142702103,962.838012695
9551,9551,2.68196845055,1.29920196533,1.10416460037,2.86577963829,70.3817825317,-0.241375043988,0.0229164082557,0.265659481287,1059.73022461
9552,9552,3.65476489067,1.11674022675,0.994126439095,3.55164551735,70.8273849487,-0.230587407947,-0.026078524068,0.214901283383,1118.59008789
9553,9553,2.77913141251,1.1065967083,1.00668823719,3.39603209496,81.9281616211,-0.226904243231,0.0128025077283,0.244735449553,1161.42077637
9554,9554,2.82456755638,1.45512890816,1.14381718636,2.65387606621,68.0031967163,-0.244941800833,-0.0123776542023,0.239400625229,1117.64990234
9555,9555,3.21889328957,1.44088888168,1.16403126717,3.17702722549,74.2311782837,-0.233696490526,0.00675547216088,0.228235349059,1109.22961426
9556,9556,2.92526268959,1.19621396065,1.039894104,1.58580946922,83.7631454468,-0.236274003983,0.0734318122268,0.324321478605,1341.85522461
9557,9557,2.86167550087,0.988678455353,0.838475465775,3.41167855263,73.1819915771,-0.238245815039,0.0185276009142,0.258515954018,1258.50085449
9558,9558,4.05913829803,1.53587937355,1.22420108318,3.36132979393,68.6649398804,-0.244375094771,-0.0169567987323,0.203209623694,985.987915039
9559,9559,3.88051772118,1.43482756615,1.343126297,1.76062262058,75.1762390137,-0.234469145536,0.0308763813227,0.273889362812,1118.78051758
9560,9560,2.59725666046,1.6308157444,1.26319432259,1.28564023972,84.1170425415,-0.225998997688,0.0357659868896,0.270865559578,1113.02026367
9561,9561,2.74166321754,1.17526435852,0.987223386765,2.73181700706,73.3490142822,-0.237960249186,-0.0157736446708,0.246233016253,1121.7635498
9562,9562,3.27296757698,1.0289607048,0.889154911041,2.71186375618,73.6397476196,-0.243032261729,0.0322976820171,0.270100086927,1250.75378418
9563,9563,2.91945838928,0.615728259087,0.599992632866,2.42654156685,86.8192367554,-0.234207615256,0.0718810260296,0.291052937508,1627.98242188
